股票代码,股票名称,当前价,涨跌额,涨跌幅,年初至今,成交量,成交额,换手率,市盈率(TTM),股息率,市值
SZ002396,星网锐捷,20.27,-0.07,-0.34,-13.6,5369604,108899505.16,0.92,19.551,0.493,11823091235
SZ300191,潜能恒信,22.23,-0.1,-0.45,-13.63,3712807,82491083.06,1.69,155.341,0.09,7113600000
SZ002237,恒邦股份,10.05,0.08,0.8,-13.65,11009523,110275607.82,1.21,23.669,0.398,11537544720
SZ200539,粤电力B,2.21,0.04,1.84,-13.67,1698597,3715613.86,0.21,,0,11603127609
SZ200030,富奥B,2.81,-0.01,-0.35,-13.71,33000,92814,0.07,9.892,12.551,5087651432
SZ300180,华峰超纤,4.34,0.13,3.09,-13.72,32070830,137903222.63,2.24,,0,7643001073
SH603408,建霖家居,11.83,0.03,0.25,-13.77,1414400,16734174,1.22,13.2,3.339,5311433400
SH601929,吉视传媒,1.94,-0.01,-0.51,-13.78,21913751,42396005,0.66,,0,6404466846
SZ200413,东旭B,1.06,-0.02,-1.85,-13.82,396400,411231,0.16,,0,5970714945
SZ002930,宏川智慧,21.94,-0.03,-0.14,-13.89,842239,18580877.41,0.2,38.962,1.364,9855107952
SH688313,仕佳光子,11.06,0.16,1.47,-13.9,6808350,75553476,2.1,71.047,0.316,5074353748
SH603883,老百姓,32.31,-0.79,-2.39,-13.94,2037883,66337297,0.35,26.137,1.19,18815550860
SH688353,华盛锂电,84.61,0.41,0.49,-13.97,1789573,151722038,7.11,18.6,0,9307100000
SZ000930,中粮科技,9.11,0,0,-13.97,13394131,121764615.11,0.72,14.009,2.689,16992642460
SH601118,海南橡胶,4.53,-0.04,-0.88,-14.01,14451300,65280886,0.34,99.187,0.234,19385807920
SH600928,西安银行,3.52,-0.02,-0.56,-14.01,7967461,28070701,0.26,5.986,5.398,15644444446
SZ000811,冰轮环境,12.99,0.14,1.09,-14.03,28073037,363177547.98,3.76,27.704,1.54,9688433074
SZ300507,苏奥传感,7.39,-0.02,-0.27,-14.06,9112848,67377429.8,1.66,62.648,0.507,5849398623
SZ000878,云南铜业,11.27,0.32,2.92,-14.06,20986055,234458934.48,1.23,17.512,1.775,19155377371
SZ000560,我爱我家,2.69,0,0,-14.08,19030194,51014550.26,0.85,,0.297,6336297289
SH600776,东方通信,9.85,-0.04,-0.4,-14.09,5423898,53555374,0.57,131.468,0.406,12371600630
SZ000935,四川双马,20.64,-0.59,-2.78,-14.09,6003534,123908921.53,0.79,14.978,1.163,15757408473
SH600726,*ST华源,2.68,0.05,1.9,-14.1,12283520,32665337,0.8,,0,5270689410
SZ000901,航天科技,8.83,0.02,0.23,-14.24,9809269,86750144.87,1.23,253.481,0.34,7048118415
SH688733,壹石通,68.18,3.18,4.89,-14.25,2911822,197396807,2.5,83.126,0.293,12419964701
SZ002500,山西证券,5.54,-0.05,-0.89,-14.26,18526349,102854169.14,0.52,28.972,2.166,19887334370
SZ002099,海翔药业,6.96,-0.13,-1.83,-14.28,7011902,49060117.92,0.44,54.589,1.437,11266258161
SH600789,鲁抗医药,6.37,-0.04,-0.62,-14.29,5410850,34494014,0.61,70.748,0.785,5619652207
SZ000598,兴蓉环境,5.31,0.01,0.19,-14.3,14828941,78278349.29,0.5,9.762,1.921,15856820777
SH600851,海欣股份,7.57,-0.15,-1.94,-14.33,6456772,49094943,0.87,65.128,0.462,9137419158
SH600409,三友化工,7.18,0.01,0.14,-14.36,29147305,209120607,1.41,12.013,3.412,14822029037
SZ000881,中广核技,8.21,-0.06,-0.73,-14.41,3860175,31672624.95,0.5,45.352,0.426,7761945941
SZ300075,数字政通,15.36,-0.27,-1.73,-14.43,12201805,187210780.4,2.95,36.65,0.287,7780041293
SH600572,康恩贝,4.13,-0.03,-0.72,-14.44,11908795,49269710,0.46,5.381,3.874,10614254127
SH605006,山东玻纤,9.82,-0.05,-0.51,-14.46,1644201,16160570,0.58,10.457,0.933,5892045093
SZ002222,福晶科技,16.03,0.23,1.46,-14.47,7026877,112108981.94,1.65,32.799,0.936,6852825000
SZ002672,东江环保,6.24,0.03,0.48,-14.48,5593012,34706554.33,0.82,78.902,0.881,5486626716
SZ301217,铜冠铜箔,14.61,0.18,1.25,-14.5,4354264,63365100.65,2.14,31.128,1.027,12111917098
SZ002928,华夏航空,10.77,-0.16,-1.46,-14.52,2689025,29113447,0.27,,0,10916123526
SH600480,凌云股份,8.38,-0.03,-0.36,-14.52,6630473,55593521,0.87,27.198,1.193,7684170136
SZ300842,帝科股份,68.37,1.57,2.35,-14.54,4052032,276753910.88,5.83,127.981,0,6837000000
SH601827,三峰环境,7.38,0.06,0.82,-14.57,4095500,30029392,0.51,11.578,3.008,12385617840
SH600867,通化东宝,9.09,-0.01,-0.11,-14.58,10925336,99264573,0.54,10.053,6.051,18265251210
SZ002217,合力泰,2.98,-0.03,-1,-14.61,19259540,57602552.2,0.62,,0,9286920336
SH600864,哈投股份,5.18,-0.09,-1.71,-14.65,12039112,62417965,0.58,,0.676,10777355294
SZ300579,数字认证,22.97,0.31,1.37,-14.68,2508450,57071544.14,0.96,53.071,0.29,6201900000
SH601187,厦门银行,5.65,-0.05,-0.88,-14.68,8358722,47213827,0.78,6.399,4.425,14911072567
SZ300455,康拓红外,9.24,-0.29,-3.04,-14.69,7150262,66770758.63,1.29,58.664,0.325,6632175729
SZ003021,兆威机电,67.71,6.16,10.01,-14.72,4369973,289261547.14,7.25,101.766,0.296,11600980722
SZ002149,西部材料,15.67,0.01,0.06,-14.76,16316388,259072462.91,3.34,49.572,0.638,7650317674
SZ002421,达实智能,3.29,-0.03,-0.9,-14.77,16582100,54448865.6,0.93,,0,6285122001
SH688106,金宏气体,23.35,0.43,1.88,-14.79,8446110,199177380,3.2,63.491,1.071,11339997550
SZ002670,国盛金控,8.18,-0.09,-1.09,-14.79,9315594,76306410.3,0.57,,0,15828992462
SH603008,喜临门,32.98,-0.21,-0.63,-14.82,2546706,83835294,0.66,22.785,0.849,12777038615
SH600839,四川长虹,2.8,-0.02,-0.71,-14.84,23177169,64989502,0.5,37.542,0.714,12925483822
SH603155,新亚强,31.13,0.26,0.84,-14.84,938560,29146171,1.66,19.301,2.215,7021745060
SH603730,岱美股份,14.73,0.9,6.51,-14.88,4045113,58447619,0.43,32.662,2.611,13871832513
SH688568,中科星图,66.96,0.28,0.42,-14.93,340243,22737524,0.32,72.603,0.275,16422660222
SZ002581,未名医药,18.16,1.06,6.2,-14.94,15929304,285401595.24,3.97,76.293,0,11980798242
SH603927,中科软,22.67,0.04,0.18,-14.98,2384688,53844024,0.52,23.635,2.426,13456912000
SH688173,希荻微,28.52,0.42,1.49,-15.04,2197865,63131340,6.7,395.221,0,11537344047
SH603901,永创智能,13.5,-0.1,-0.74,-15.05,3110900,42103958,0.65,25.712,1.193,6594085949
SZ002376,新北洋,7.78,-0.28,-3.47,-15.11,8975800,70720964,1.42,41.547,2.571,5097409989
SH605388,均瑶健康,15.24,-0.36,-2.31,-15.12,4651233,71518915,3.3,96.487,1.444,6553200000
SH603383,顶点软件,29.72,-0.21,-0.7,-15.22,1379619,40799379,0.82,39.36,1.851,5079846896
SH601099,太平洋,2.78,-0.03,-1.07,-15.24,30883314,86043485,0.45,,0,18949359509
SH601882,海天精工,20.48,0.94,4.81,-15.38,6048887,123885255,1.16,22.847,1.738,10690560000
SH600827,百联股份,11.14,-0.19,-1.68,-15.4,5020568,56168471,0.31,158.732,1.346,19875632823
SZ301060,兰卫医学,29.15,-0.09,-0.31,-15.41,2663381,77374984.96,6.16,21.773,1.029,11675070550
SZ300497,富祥药业,13.81,0.18,1.32,-15.43,8373795,114630540.54,1.88,,0,7595566758
SZ300951,博硕科技,49.57,0.3,0.61,-15.45,496000,24547063.35,0.87,21.922,2.017,5948400000
SH900945,ST海航B,0.207,-0.001,-0.48,-15.51,56100,11592,0.02,,0,6881258411
SH603530,神马电力,16.07,0.87,5.72,-15.51,11815244,185016541,2.73,98.928,0.622,6946471665
SZ301096,百诚医药,72,0.5,0.7,-15.52,621179,44770324.07,2.4,50.193,0.833,7788000024
SZ000597,东北制药,5.24,-0.08,-1.5,-15.54,8712922,45831914.3,0.65,49.352,0.253,7463768309
SH600619,海立股份,6.72,-0.04,-0.59,-15.58,15678126,106023926,2.2,24.229,2.232,7287301768
SH600590,泰豪科技,6.98,0.02,0.29,-15.6,10904150,76430348,1.29,,0,5953030855
SZ002169,智光电气,10.03,0.47,4.92,-15.66,88578890,880975837.21,11.6,,0.997,7901553700
SZ000795,英洛华,7.21,0.08,1.12,-15.67,17373028,125087484.64,1.53,46.935,0,8173862383
SZ300005,探路者,8.35,0.1,1.21,-15.74,8276400,68923955.02,0.94,120.585,0,7378913253
SZ002081,金螳螂,5.12,-0.01,-0.19,-15.79,13462675,68450301.88,0.51,,0,13595257288
SZ002292,奥飞娱乐,5.33,-0.17,-3.09,-15.8,62213709,332107866.03,6.38,,0,7881469385
SZ002935,天奥电子,23.7,-1.23,-4.93,-15.86,17366099,418477483.28,6.67,54.652,0.479,6510704499
SH600511,国药股份,25.86,-0.12,-0.46,-15.88,2687663,69491072,0.49,10.544,2.707,19511447528
SZ002038,双鹭药业,9,-0.05,-0.55,-15.89,3339636,30082639.14,0.39,31.914,1.111,9246150000
SZ002102,ST冠福,3.31,-0.02,-0.6,-15.99,14427300,48077512.97,0.6,14.226,0,8717998120
SZ000008,神州高铁,2.47,-0.01,-0.4,-15.99,16620028,41025988.16,0.62,,0,6868564505
SZ002959,小熊电器,53.05,0.97,1.86,-16.02,1987994,105883191.24,1.27,28.279,1.134,8275800000
SH601011,宝泰隆,4.44,0.03,0.68,-16.07,33652499,149554903,2.1,49.11,0,8505550553
SH600662,外服控股,5.81,-0.09,-1.53,-16.12,5169800,30101183,0.49,22.725,3.442,13265954118
SZ000555,神州信息,10.63,0.05,0.47,-16.12,6476606,68337318.54,0.66,33.09,0.379,10456238969
SH600081,东风科技,11.32,0.04,0.35,-16.13,1791769,20230898,0.57,25.213,1.36,5325142005
SZ000921,海信家电,12.51,0.06,0.48,-16.15,13213578,165282138.26,1.46,17.441,1.711,17047694379
SZ002321,ST华英,2.49,-0.02,-0.8,-16.16,9197520,22942879.8,0.43,,0,5310896277
SZ301058,中粮工科,16.27,0.05,0.31,-16.18,2336358,38198631.8,2.29,45.824,0.922,8334701966
SH605168,三人行,95.39,0.96,1.02,-16.18,715144,67981094,1.62,17.453,2.161,9673241298
SH600567,山鹰国际,2.65,-0.01,-0.38,-16.23,17629504,46689131,0.38,19.13,4.151,12232873377
SH600744,华银电力,4.9,0.07,1.45,-16.24,17611762,85675463,2.13,,0,8727508943
SH600498,烽火通信,14.97,-0.09,-0.6,-16.26,8637290,130059550,0.76,56.673,0.534,17781785968
SH603063,禾望电气,33.66,-0.04,-0.12,-16.29,9050600,308066435,2.06,50.247,0.207,14795668196
SH600376,首开股份,4.64,0.01,0.22,-16.32,12914303,59697685,0.5,,2.155,11969182723
SZ002351,漫步者,9.6,-0.1,-1.03,-16.33,11056587,106708683.15,2.25,39.791,1.875,8535427200
SZ002948,青岛银行,3.43,-0.02,-0.58,-16.35,9054193,30995079.26,0.3,6.351,4.241,19963816703
SZ002392,北京利尔,4.21,-0.09,-2.09,-16.47,12832800,54404502,1.45,13.198,0,5011966432
SH605011,杭州热电,17.41,0.03,0.17,-16.49,1518601,26325548,1.25,33.018,1.034,6965741000
SH688025,杰普特,63.84,2.62,4.28,-16.5,1461346,93565010,2.66,69.994,0.466,5975939572
SH603380,易德龙,31.82,0.57,1.82,-16.5,866611,27546966,0.54,24.155,0.598,5135862552
SZ300339,润和软件,19.01,-0.12,-0.63,-16.51,25207408,482310206.63,3.27,77.511,0,15139770087
SZ002206,海利得,7.29,0.06,0.83,-16.52,20301544,147599121.3,2.11,17.992,1.372,8915878822
SZ002291,星期六,16.65,-0.3,-1.77,-16.58,11877160,200137951.24,1.41,,0,15171462584
SZ002041,登海种业,21.48,-0.01,-0.05,-16.59,12859280,274299102.8,1.46,78.822,0.168,18902400000
SZ300691,联合光电,19.44,-0.65,-3.24,-16.63,10860856,215891905.62,5.56,85.738,0.616,5178972142
SH600185,格力地产,5.66,0.02,0.35,-16.68,14227757,80223999,0.75,,1.767,10669132800
SZ002063,远光软件,6.86,-0.03,-0.44,-16.68,27785093,190339237.59,1.9,35.36,0.607,10890798800
SZ300809,华辰装备,23.25,-0.17,-0.73,-16.68,5652540,135287789.4,7.61,146.013,0.538,5863092000
SH688518,联赢激光,40.9,1.77,4.52,-16.71,5836333,237059382,2.34,89.372,0.292,12306899980
SZ300735,光弘科技,12.29,-0.02,-0.16,-16.73,17608422,217496434.56,2.33,24.701,1.627,9520093565
SZ300482,万孚生物,32.54,0.31,0.96,-16.75,6523030,211881257.67,1.98,11.519,0.922,14474862078
SZ000566,海南海药,4.37,-0.05,-1.13,-16.76,6959736,30489346.32,0.6,,0,5669485601
SH600981,汇鸿集团,2.9,-0.01,-0.34,-16.83,9883031,28557484,0.44,,1.207,6503056257
SH603301,振德医疗,42.01,-0.94,-2.19,-16.86,1325063,55898612,0.58,19.51,1.428,9544870959
SH600737,中粮糖业,7.7,-0.06,-0.77,-16.89,15723293,120918212,0.74,23.593,1.429,16469131356
SH603169,兰石重装,7.57,0.08,1.07,-16.9,29251139,221583402,2.24,59.363,0,9888628911
SZ002662,京威股份,3.54,0.04,1.14,-16.9,16851979,59419208.08,1.12,70.168,0,5310000000
SZ002261,拓维信息,6.85,-0.19,-2.7,-16.97,37947290,261125775.22,3.4,86.849,0,8602419567
SZ002461,珠江啤酒,7.44,-0.01,-0.13,-16.98,4385400,32589662,0.2,26.799,1.613,16467163891
SZ000969,安泰科技,8.89,0.23,2.66,-16.99,23236694,205300105.94,2.27,47.49,0,9121211982
SH601949,中国出版,4.71,-0.09,-1.88,-17,7199053,34043103,0.4,11.985,2.739,8583975000
SZ301190,善水科技,24.9,-0.32,-1.27,-17.03,2278123,57152702.51,4.25,33,0.602,5344448850
SH688351,微电生理-U,13.69,0.21,1.56,-17.08,11511971,156183833,18.43,,0,6442514000
SZ002716,金贵银业,2.66,0.01,0.38,-17.13,16215380,43209992.3,0.77,431.408,0,5879874374
SZ300722,新余国科,29.63,0.24,0.82,-17.17,2052343,60382858.57,1.07,79.118,0.522,5694648960
SH600821,金开新能,7.86,0,0,-17.18,50358695,392471236,3.93,22.418,0,12075762114
SZ300145,中金环境,2.7,-0.01,-0.37,-17.18,13172488,35618472.72,0.74,,0,5193283237
SZ300181,佐力药业,9.42,-0.18,-1.88,-17.18,9855164,93195193.95,1.94,25.175,2.123,5733246068
SZ301201,诚达药业,59.81,0.51,0.86,-17.18,1018597,60485112.93,4.38,50.47,0.752,5783396133
SH603298,杭叉集团,13.8,-0.2,-1.43,-17.18,3000648,41740478,0.35,13.904,2.899,11956280587
SZ300236,上海新阳,33.67,0.72,2.19,-17.2,3439402,116110635.04,1.11,804.404,0.446,10551551805
SZ002973,侨银股份,12.41,0.05,0.4,-17.2,811981,10051245.4,0.76,19.432,0.806,5071514023
SH601005,重庆钢铁,1.73,0,0,-17.22,21816683,37641008,0.26,164.546,0,15429181922
SZ000838,财信发展,5.94,0.1,1.71,-17.27,15612409,91748303.83,1.48,,0,6536745290
SZ300149,睿智医药,11.42,-0.36,-3.06,-17.31,11620483,132900118.66,2.33,10.392,0,5707452107
SH600562,国睿科技,15.05,-0.03,-0.2,-17.38,5178526,77742204,0.78,29.161,0.85,18689960492
SZ000028,国药一致,29.93,-0.17,-0.56,-17.4,1304980,39046636.6,0.35,10.096,2.005,12813840601
SZ300607,拓斯达,13.19,0.2,1.54,-17.4,5301915,70046676.21,1.86,141.71,0.19,5623106088
SH601519,大智慧,6.08,-0.11,-1.78,-17.5,9216036,56079162,0.46,,0,12378090816
SZ300224,正海磁材,14.09,0.22,1.59,-17.51,15464486,216752147.85,1.9,32.342,0,11556851274
SZ300365,恒华科技,8.84,-0.21,-2.32,-17.52,6631072,58878079.76,1.53,214.745,0.226,5302722346
SH688661,和林微纳,82,7.32,9.8,-17.56,1818791,145054015,7.28,76.662,0.622,6560000000
SZ300183,东软载波,14.85,0.2,1.37,-17.57,4125389,61228306.98,1.23,45.006,1.01,6869745684
SH601921,浙版传媒,7.62,-0.12,-1.55,-17.61,3917100,29939150,0.93,11.998,4.199,16933333339
SH600429,三元股份,4.9,-0.03,-0.61,-17.62,2924093,14325272,0.2,38.673,1.007,7434698587
SH600151,航天机电,11.41,0.03,0.26,-17.62,9439787,107732648,0.66,181.196,0,16364818595
SZ002154,报喜鸟,3.87,0.04,1.04,-17.68,11768098,45387593.25,1.06,12.089,12.145,5647621531
SZ300182,捷成股份,5.21,-0.16,-2.98,-17.69,83140560,435609437.01,3.97,25.33,0,13415545804
SZ300900,广联航空,28.24,-0.01,-0.04,-17.79,1987386,56020727.79,1.63,101.944,0,5971912800
SZ002009,天奇股份,19.83,0.08,0.41,-17.79,7399469,147409967.58,2,32.11,0.151,7521507776
SZ002310,东方园林,2.45,0.01,0.41,-17.79,19560266,47664189.38,0.75,,0,6579381910
SH600285,羚锐制药,12.48,-0.4,-3.11,-17.8,13994144,175773682,2.5,17.172,4.006,7081888220
SZ002285,世联行,3.22,0.03,0.94,-17.86,44111581,141006685.52,2.19,,0,6548124612
SZ301150,中一科技,88.1,4.65,5.57,-17.86,1857425,161187902.4,9.09,21.551,1.513,8899929132
SH601010,文峰股份,2.73,0.01,0.37,-17.91,10380896,28261448,0.56,,4.725,5045040000
SH600435,北方导航,8.74,-0.09,-1.02,-17.92,12197559,106779389,0.82,77.269,0.286,13016656800
SZ002958,青农商行,3.07,-0.02,-0.65,-17.94,11863060,36412836.6,0.25,5.414,3.257,17055710828
SH600977,中国电影,10.47,-0.13,-1.23,-17.96,6483532,68034456,0.35,,0.382,19547490000
SH601968,宝钢包装,8.41,-0.01,-0.12,-17.98,1396520,11781935,0.15,37.457,1.427,9528859453
SH603337,杰克股份,18.94,0.27,1.45,-17.99,2041570,38494477,0.46,17.672,1.562,9207464251
SZ002967,广电计量,21.99,-0.27,-1.21,-18.02,2638014,58172413.18,1.12,57.378,0.682,12649216354
SH603208,江山欧派,39.31,0.71,1.84,-18.05,1235219,48004017,0.9,27.383,1.448,5369162758
SZ000528,柳工,6.16,-0.01,-0.16,-18.08,6690638,41051863.61,0.7,20.354,2.597,12042923145
SH688318,财富趋势,88.15,-1.03,-1.15,-18.09,552961,48780023,1.92,31.689,1.134,8227744700
SZ300687,赛意信息,23.78,0.23,0.98,-18.12,1765212,41973642.16,0.58,39.956,0.475,9474013091
SH601678,滨化股份,6.36,-0.13,-2,-18.12,112343812,728336999,5.46,9.8,2.358,13089110715
SZ002516,旷达科技,5.25,0,0,-18.14,8173100,43012414,0.86,40.647,0.952,7721903081
SZ002263,大东南,3.2,0.04,1.27,-18.16,21237981,68047307.43,1.13,29.063,0,6010752320
SZ000686,东北证券,7.07,-0.05,-0.7,-18.2,14325171,101210719.62,0.61,14.675,1.414,16547002109
SZ300475,香农芯创,22.55,-0.7,-3.01,-18.28,1852820,42229385.6,0.44,28.899,0.475,9471000000
SZ000903,云内动力,2.96,-0.01,-0.34,-18.29,5637413,16708031.61,0.29,,0.507,5833570537
SH600340,华夏幸福,2.94,0,0,-18.33,32127657,94080270,0.83,,0,11506337805
SH603567,珍宝岛,12.38,0.07,0.57,-18.34,2402596,29621436,0.26,39.533,0.856,11661509269
SH605080,浙江自然,60.63,-0.75,-1.22,-18.35,162400,9900249,0.48,23.907,0.742,6131123868
SH603256,宏和科技,6.89,-0.03,-0.43,-18.37,1375800,9508291,0.16,68.257,1.428,6093309300
SZ300569,天能重工,11.99,0.29,2.48,-18.41,30201131,361873051.09,4.97,32.703,1.251,9687038999
SZ301078,孩子王,13.55,-0.28,-2.02,-18.41,3998353,54549846.97,5.07,135.473,0.148,14742400000
SH688317,之江生物,40.79,-0.25,-0.61,-18.41,4547735,185988147,3.72,9.347,3.346,7941990437
SZ300657,弘信电子,13.45,0.27,2.05,-18.53,6361648,84997130.47,1.5,,0,6569115253
SH600171,上海贝岭,20.7,0.83,4.18,-18.58,26146649,536665888,3.72,23.125,0.966,14742093563
SH600667,太极实业,6.43,0.05,0.78,-18.59,15326782,98754688,0.73,22.749,2.644,13542802845
SH600307,酒钢宏兴,1.79,0,0,-18.64,30392593,54288770,0.49,,0,11211409789
SH603699,纽威股份,8.63,-0.03,-0.35,-18.7,2295064,19844845,0.31,18.171,2.897,6464405060
SZ003013,地铁设计,15.93,-0.02,-0.13,-18.72,552800,8788885,0.92,20.563,2.511,6372159300
SZ002042,华孚时尚,3.71,-0.02,-0.54,-18.82,17413375,64435021.05,1.02,11.255,9.969,6309527827
SZ002960,青鸟消防,27.82,-0.11,-0.39,-18.86,3048802,84686432.2,0.7,24.217,1.025,13617101470
SZ300581,晨曦航空,20.35,0.03,0.15,-18.86,5512010,111810674.1,1.78,273.842,0,6585134868
SH600835,上海机电,12.63,0.03,0.24,-18.87,3720472,46845607,0.46,21.236,2.296,12917197460
SZ002022,*ST科华,11.94,0.08,0.67,-18.9,7415103,89365489.33,1.44,21.293,0.544,6140943177
SZ000813,德展健康,3.3,-0.04,-1.2,-18.92,12274052,40601375.66,0.55,,0,7368200836
SZ002190,成飞集成,27.32,0.81,3.06,-18.94,4755114,127972359.1,1.33,132.759,0.183,9800485651
SH688112,鼎阳科技,78.56,2.92,3.86,-18.95,626759,49029219,2.58,86.353,0.597,8379735952
SH688767,博拓生物,54.29,-0.04,-0.07,-18.99,387021,21078715,1.67,5.735,5.526,5790933351
SH688300,联瑞新材,89.02,4.71,5.59,-19,1001873,88690883,1.88,41.157,0.683,7653352068
SZ300317,珈伟新能,6.13,0.08,1.32,-19.02,13213303,80959891.45,1.7,,0,5052860092
SZ300890,翔丰华,50.05,0.99,2.02,-19.05,2734371,136871100.14,3.42,35.978,0,5397359017
SH603690,至纯科技,38.97,1.84,4.96,-19.07,9240132,356856530,2.91,58.554,0,12452881972
SZ002445,中南文化,2.67,0.02,0.75,-19.09,60049201,158829046.85,2.52,,0,6385754444
SZ002131,利欧股份,1.99,-0.04,-1.97,-19.11,86189075,172558503.25,1.48,,0,13442060368
SZ300648,星云股份,48.6,-0.6,-1.22,-19.11,4727752,231966697.6,5,957.021,0.113,7182297346
SH600823,世茂股份,2.65,-0.01,-0.38,-19.21,10352750,27473620,0.28,,0,9940595892
SZ000415,渤海租赁,2.35,0.01,0.43,-19.24,23029184,53800868.4,0.58,,0,14533625013
SZ002572,索菲亚,17.41,-0.22,-1.25,-19.32,12442212,216070784.13,1.95,179.437,3.446,15884362362
SZ000801,四川九洲,7.68,-0.2,-2.54,-19.33,44984679,346841930.04,4.4,47.987,0.664,7855155041
SH601137,博威合金,18.91,0.4,2.16,-19.33,15960588,299679827,2.15,35.182,0.635,14939750421
SZ300953,震裕科技,105.17,3.92,3.87,-19.34,2470498,259386623.05,5.42,48.507,0.174,9789223600
SZ002832,比音勒芬,20.28,-0.18,-0.88,-19.35,1918645,38755531.89,0.49,17.172,1.479,11573939664
SH600167,联美控股,7.14,-0.03,-0.42,-19.37,5646218,40228465,0.25,16.726,1.821,16337173052
SH600746,江苏索普,10.22,-0.07,-0.68,-19.43,3109415,31874517,0.73,7.285,9.785,11935354274
SH603896,寿仙谷,35.65,-0.23,-0.64,-19.43,1500024,53685047,0.76,30.855,0.879,7030108415
SH603315,福鞍股份,22.18,0.43,1.98,-19.46,1871153,41037800,0.61,115.643,0,6809842536
SZ000927,中国铁物,2.85,0.01,0.35,-19.49,17769500,50446319,0.4,19.823,0,17243507877
SH600075,新疆天业,6.51,0.1,1.56,-19.52,31908393,206280505,2.51,8.647,1.536,11114876233
SH603588,高能环境,11.72,0.06,0.51,-19.55,4858991,56681605,0.39,22.927,0.417,17886373938
SH600410,华胜天成,5.44,-0.03,-0.55,-19.58,9025800,49046735,0.82,,0.079,5977164004
SZ002505,鹏都农牧,3.07,-0.06,-1.92,-19.63,51923875,160209790.11,0.81,247.444,0,19568981540
SZ000981,*ST银亿,1.62,-0.06,-3.57,-19.64,73972948,121042270.99,1.33,,0,16195902839
SH603983,丸美股份,25.4,-0.75,-2.87,-19.7,1777425,45564511,0.44,57.988,0.748,10196697412
SH688068,热景生物,60.58,0.83,1.39,-19.71,3005326,184741344,4.64,3.603,5.577,5576424439
SH601665,齐鲁银行,4.31,-0.01,-0.23,-19.73,14156518,60840820,0.68,5.981,4.269,19743391670
SZ002239,奥特佳,2.93,0.1,3.53,-19.73,39946146,115080017.06,1.23,,0,9502746362
SH600155,华创阳安,7.99,-0.1,-1.24,-19.78,20133183,160484067,1.16,19.288,0,13899057618
SZ301099,雅创电子,73.68,1.42,1.97,-19.84,1464306,107547645.78,8.52,43.075,0.407,5894400000
SH600633,浙数文化,6.98,-0.16,-2.24,-19.87,19486328,136630816,1.54,19.062,1.146,8834799051
SZ002151,北斗星通,31.39,-0.54,-1.69,-19.87,6204692,195301944.84,1.45,89.849,0.186,16109881536
SZ301179,泽宇智能,43.75,-0.12,-0.27,-19.87,1475743,64881295.96,4.86,24.774,1.074,5775000000
SZ300492,华图山鼎,36.46,0.06,0.16,-19.95,281300,10260794,0.2,666.538,0.055,5122136696
SH688575,亚辉龙,19.49,-0.16,-0.81,-19.95,2915277,56863526,1.1,14.133,1.466,11050830000
SH600267,海正药业,11.09,-0.06,-0.54,-19.95,6171041,68447664,0.56,25.274,1.263,13287833523
SH603000,人民网,11.43,-0.45,-3.79,-19.97,16367493,187879591,1.48,48.903,0.919,12638048770
SH600184,光电股份,12.78,0.03,0.24,-19.98,3247423,41465682,0.64,92.96,0.391,6501963356
SZ002216,三全食品,16.01,-0.2,-1.23,-19.98,9201281,147066256.51,1.46,17.728,1.249,14075736608
SH600664,哈药股份,2.84,-0.02,-0.7,-20,10085200,28629186,0.4,47.451,0,7166138988
SZ002233,塔牌集团,7.9,-0.06,-0.75,-20.01,4876525,38570439.83,0.41,8.591,7.848,9418972626
SZ300799,左江科技,75.17,5.07,7.23,-20.02,2260876,168243524.34,6.96,,0.013,7671850200
SZ000737,北方铜业,5.93,0.09,1.54,-20.08,9484928,55795145.95,1.51,7.778,0,10510665070
SH601375,中原证券,3.9,-0.04,-1.02,-20.16,17858284,69794286,0.52,114.021,0.538,18107250330
SH603515,欧普照明,16.08,-0.15,-0.92,-20.2,2418495,38910399,0.32,16.051,3.109,12127707927
SH600271,航天信息,10.52,-0.05,-0.47,-20.22,4885682,51411747,0.26,20.411,1.578,19492346392
SZ002752,昇兴股份,5.35,0.14,2.69,-20.26,10883585,57676263.15,1.12,24.796,0.561,5226513804
SH600373,中文传媒,9.22,-0.15,-1.6,-20.26,10566901,97628635,0.78,7.647,7.375,12493687489
SH688279,峰岹科技,64.99,1.26,1.98,-20.27,762127,50014909,3.63,43.785,0.677,6002696066
SH600163,中闽能源,6.99,0.17,2.49,-20.3,18638021,129016856,1.61,18.007,0,13301943040
SZ300048,合康新能,5.69,0,0,-20.31,9628795,54839183.05,0.87,263.662,0,6299406721
SH600881,亚泰集团,2.59,0.01,0.39,-20.31,15347048,39540354,0.47,,0,8414686193
SH603212,赛伍技术,24.67,0.58,2.41,-20.34,8165377,200568626,2.8,41.257,0.465,10864940258
SZ300620,光库科技,40.69,2.58,6.77,-20.38,4494027,183627004.46,2.8,50.914,0.492,6676464638
SH601126,四方股份,16,0.22,1.39,-20.39,17702013,281443043,2.18,25.754,3.125,13010752000
SZ300576,容大感光,25.81,0.31,1.22,-20.45,2941956,76215196.88,2.32,152.665,0.159,5509267227
SH600569,安阳钢铁,2.27,-0.02,-0.87,-20.45,11065142,25129353,0.39,,4.846,6520396546
SZ002346,柘中股份,15.04,0.35,2.38,-20.45,8991355,134385284.2,2.28,15.016,1.33,6641294257
