股票代码,股票名称,当前价,涨跌额,涨跌幅,年初至今,成交量,成交额,换手率,市盈率(TTM),股息率,市值
SH600331,宏达股份,3.11,0.05,1.63,-2.51,19797601,61048927,0.97,32.014,0,6319520000
SZ000952,广济药业,7.57,0.09,1.2,-2.52,2617300,19716707,0.85,35.554,0.793,2669552468
SH600684,珠江股份,3.47,0,0,-2.53,11051553,38190320,1.29,,0,2961508709
SZ000731,四川美丰,9.93,0.37,3.87,-2.53,32779176,323188353.99,5.6,7.275,1.712,5816236857
SH600663,陆家嘴,10.06,0.08,0.8,-2.53,2787784,27926026,0.1,11.963,5.318,40584026246
SZ000652,泰达股份,4.19,0.05,1.21,-2.54,8881069,37037051.72,0.6,26.359,0.239,6182654440
SH688606,奥泰生物,116.35,0.52,0.45,-2.54,306536,35539009,1.35,3.6,3.438,6271747271
SH688359,三孚新科,56.9,3.76,7.08,-2.55,1343183,74676710,3.14,519.519,0.308,5245042000
SH603725,天安新材,7.94,0.13,1.66,-2.58,4133653,32957776,2.01,,0,1649693800
SZ300717,华信新材,14.99,0.1,0.67,-2.61,1697100,25320792.84,1.67,60.414,0.332,1540597250
SZ000973,佛塑科技,4.97,0.01,0.2,-2.66,10376748,51429180.57,1.07,38.895,0.765,4808093160
SZ200771,杭汽轮B,11.7,-0.25,-2.09,-2.69,358580,4228202.4,0.11,15.288,3.144,11468105766
SZ002917,金奥博,10.67,0.16,1.52,-2.7,19929540,211523595.2,7.77,144.287,0.562,3709043482
SZ002109,兴化股份,5.74,0.18,3.24,-2.71,11791150,66976846.46,1.12,8.848,2.613,6043903089
SZ002697,红旗连锁,5.16,-0.48,-8.51,-2.74,160111776,839941882,14.86,14.534,0.271,7017600000
SZ300828,锐新科技,16.73,0.08,0.48,-2.74,3889299,64983308.26,4.66,29.075,1.589,2775507000
SH688050,爱博医疗,204.11,4.73,2.37,-2.75,809204,164427591,1.16,105.721,0.181,21467618686
SZ002746,仙坛股份,10.09,0.1,1,-2.77,11763286,117722254.29,1.66,,0.991,8682835755
SH605228,神通科技,8.93,-0.01,-0.11,-2.77,1665200,14844180,1.72,60.307,0.784,3791231500
SZ300214,日科化学,7.42,0.04,0.54,-2.78,3099900,22989019,0.76,14.475,1.024,3493429596
SZ000035,中国天楹,5.73,0.04,0.7,-2.78,28979747,167151842.74,1.18,28.141,1.745,14461243912
SH600648,外高桥,12.13,0.06,0.5,-2.79,2722298,32914105,0.29,11.525,6.805,13771784874
SH603813,原尚股份,16.28,0.37,2.33,-2.79,609000,9847942,0.69,33.034,0.631,1465965160
SZ300819,聚杰微纤,16.14,-0.39,-2.36,-2.82,4940073,79573409.61,11.18,51.819,1.239,2408168700
SZ002888,惠威科技,12.73,0.17,1.35,-2.82,4625840,58215280.76,6.15,200.72,0,1904556686
SZ002595,豪迈科技,26.52,0.42,1.61,-2.86,3092393,82185068.66,0.58,20.447,1.414,21216000000
SZ300250,初灵信息,12.46,-0.15,-1.19,-2.88,3849498,47858176.28,2.42,34.306,0,2741074179
SZ002180,纳思达,46.29,0.94,2.07,-2.89,7354950,341796038.84,0.63,36.349,0.216,65548812760
SZ301195,北路智控,69.09,-3.23,-4.47,-2.92,882040,61459019.8,4.36,35.183,0,6057891344
SZ200012,南玻B,2.99,0,0,-2.95,872572,2604852.23,0.08,6.88,7.739,9181369400
SH603200,上海洗霸,16.06,-0.02,-0.12,-2.96,2354773,37866424,1.36,38.081,0.451,2776922137
SH600883,博闻科技,8.19,0.2,2.5,-2.98,3690522,29994769,1.56,27.053,0.855,1933560720
SH601992,金隅集团,2.65,0.04,1.53,-3.02,25042046,65932020,0.3,9.905,3.925,28296093505
SH603535,嘉诚国际,20.18,-0.24,-1.18,-3.02,1085065,21896848,0.5,25.153,0.393,4706941310
SZ300992,泰福泵业,23.92,0.61,2.62,-3.02,2092117,49730781.79,4.81,26.305,0.288,2171936000
SZ300299,富春股份,6.41,-0.19,-2.88,-3.03,36843462,234604414,5.69,57.23,0,4430780999
SZ300208,青岛中程,10.51,0.35,3.44,-3.04,15106076,159835272.28,2.2,,0,7876982250
SZ000948,南天信息,13.77,0.6,4.56,-3.04,33223534,456272870.28,9.93,59.524,0.363,5430690635
SH600172,黄河旋风,9.85,0.25,2.6,-3.05,44355687,434598199,3.48,159.458,0,14205517089
SZ000728,国元证券,7.23,0,0,-3.1,94375536,676035677.6,2.2,17.418,2.49,31550114152
SH688311,盟升电子,72.57,0.67,0.93,-3.12,1669462,122299999,2.54,86.407,0.495,8349033360
SH605259,绿田机械,31.16,-0.75,-2.35,-3.14,750400,23425338,1.96,14.367,3.209,2742080000
SZ002984,森麒麟,34.2,0.61,1.82,-3.15,5093616,173311976.16,1.77,26.636,0.497,22218708733
SH600527,江南高纤,2.25,0.04,1.81,-3.15,13029820,29019935,0.75,40.838,3.111,3896462030
SZ002506,协鑫集成,3.68,0.03,0.82,-3.16,64344476,236343439.47,1.1,,0,21529164451
SH603687,大胜达,10.43,0.23,2.25,-3.16,1400800,14548114,0.33,37.197,0.23,4371229010
SH600168,武汉控股,6.44,0.09,1.42,-3.17,2554900,16375814,0.36,14.669,2.624,4569628816
SH600266,城建发展,4.25,0.12,2.91,-3.18,25487804,107527910,1.13,,2.353,9590284800
SZ002536,飞龙股份,8.14,0.3,3.83,-3.19,40820529,328837148.36,8.66,210.277,1.229,4075794166
SZ300808,久量股份,13.95,-0.02,-0.14,-3.19,1656100,23172482,3.34,,0,2232000000
SZ300694,蠡湖股份,10.3,-0.03,-0.29,-3.2,1933100,19994735.33,0.94,,0,2217764863
SZ002606,大连电瓷,9.64,0.13,1.37,-3.21,13073260,125938278.09,3.15,33.436,0.373,4235731361
SH603009,北特科技,7.2,0.05,0.7,-3.22,6728853,47960203,1.99,51.557,0.889,2582856641
SH603677,奇精机械,11.88,0.18,1.54,-3.23,902446,10676272,0.47,29.389,2.525,2282657961
SZ002172,澳洋健康,3.9,0.07,1.83,-3.23,15460701,60255611.89,2,,0,3028277312
SZ001872,招商港口,15.95,0.43,2.77,-3.24,3998500,63493459,0.23,10.253,2.696,30661723728
SH688012,中微公司,122.5,-1.01,-0.82,-3.24,3600495,439911167,0.59,69.731,0,75489948800
SH605296,神农集团,29.77,0.29,0.98,-3.25,2919167,86517953,4.42,,0.641,15608545441
SZ200541,粤照明B,2.66,-0.05,-1.85,-3.27,256382,680453.2,0.09,11.089,4.497,3622905761
SH601002,晋亿实业,5,0.07,1.42,-3.29,6823315,33880263,0.8,29.445,0,4796410000
SZ301103,何氏眼科,31.17,-1.16,-3.59,-3.31,2267918,71115974.8,6.03,71.198,1.481,4925685101
SH600323,瀚蓝环境,20.07,-0.15,-0.74,-3.31,3005706,60327762,0.37,15.068,1.096,16364017220
SZ300780,德恩精工,15.11,0.16,1.07,-3.33,2081500,31233216,2.36,20.073,0.662,2216183700
SH603580,艾艾精工,11.17,0.21,1.92,-3.33,1455200,16071433,1.11,87.505,1.468,1459619644
SH605188,国光连锁,7.69,-0.18,-2.29,-3.34,4430500,34208886,7.34,355.19,0.39,3811010200
SH603109,神驰机电,19.3,0.74,3.99,-3.34,10529340,202551690,16.12,21.081,1.48,4044923722
SH600320,振华重工,3.59,0.08,2.28,-3.36,13712348,48942571,0.41,51.191,1.393,18913389069
SZ000049,德赛电池,55.19,2.47,4.69,-3.37,16162581,895396318.56,5.4,19.912,1.359,16572006271
SZ300963,中洲特材,17.95,-0.07,-0.39,-3.38,2778328,50322390.36,4.13,46.691,0.643,2800200000
SH603286,日盈电子,18.5,-0.21,-1.12,-3.44,2192100,40950717,2.49,621.166,0,1639118500
SH900902,市北B股,0.277,0.001,0.36,-3.45,429702,118432,0.09,18.312,0.379,518905431
SZ000955,欣龙控股,4.75,0.1,2.15,-3.46,26195760,123052432.03,4.87,,0,2557376250
SZ000757,浩物股份,4.47,0.05,1.13,-3.46,11227300,50015064,2.2,54.553,0,2861720284
SH600020,中原高速,3.06,0.05,1.66,-3.48,9729508,29596466,0.43,15.822,3.268,6876957806
SZ002987,京北方,21.56,-0.54,-2.44,-3.5,4311380,93151812.98,3.31,31.82,0.364,6789206637
SZ300622,博士眼镜,21.78,-0.28,-1.27,-3.56,1900760,41350715.8,1.78,53.725,2.296,3755276476
SZ300930,屹通新材,31.15,0.5,1.63,-3.57,1025813,31948780.12,3.48,30.628,0.321,3115000000
SH688138,清溢光电,18.46,-0.72,-3.75,-3.59,4867317,90216951,5.97,78.416,0.325,4925128000
SZ000608,阳光股份,2.94,0.07,2.44,-3.61,11057201,32367846.94,1.47,60.717,0,2204745128
SH688001,华兴源创,34.35,-0.45,-1.29,-3.63,1683859,57709374,0.41,43.807,0.626,15093018230
SH600811,东方集团,2.9,0.03,1.05,-3.65,46415834,133963861,1.27,,0,10611537132
SH603126,中材节能,7.9,0,0,-3.65,15372051,121138370,2.52,35.269,1.076,4822950000
SH603129,春风动力,165.45,2.77,1.7,-3.67,840428,135696882,0.56,50.042,0.502,24830301528
SZ002049,紫光国微,154.61,-0.11,-0.07,-3.67,4210009,649582479.47,0.5,57.711,0.15,131357858247
SZ000869,张裕A,30.19,0.03,0.1,-3.7,1969430,59010532.11,0.43,42.516,1.491,20694158160
SH600730,中国高科,5.49,0.02,0.37,-3.74,6326620,34491516,1.08,884.87,0.131,3220741451
SH601956,东贝集团,6.45,0,0,-3.77,3099520,19928200,1.42,51.392,0.637,4014254895
SZ300712,永福股份,52.68,0.41,0.78,-3.78,3223607,169393231.65,1.75,139.502,0.187,9759083789
SH600067,冠城大通,3.8,0.07,1.88,-3.8,21665759,81805089,1.56,,0,5288341208
SH600675,中华企业,2.84,0.05,1.79,-3.82,10656595,30077534,0.17,,1.866,17313024116
SZ300658,延江股份,10.42,-0.23,-2.16,-3.87,2604500,27422031,1.91,100.238,0,2900630207
SZ300022,吉峰科技,4.91,0.01,0.2,-3.91,9648004,47497736.52,2.77,72.287,0,1866980266
SZ000713,丰乐种业,9.3,-0.03,-0.32,-3.92,22708333,209900799.17,3.7,32.167,0.215,5710339314
SZ000958,电投产融,4.9,0,0,-3.92,13245774,64500397.83,1.2,21.141,0,26378750748
SZ300871,回盛生物,26.9,0.18,0.67,-3.92,3127573,83094922.24,3.77,117.394,1.232,4466839204
SH688677,海泰新光,89.91,-1.09,-1.2,-3.94,505081,45898794,0.96,56.348,0.456,7820371800
SH900947,振华B股,0.266,0,0,-3.94,650048,172962,0.03,26.286,2.808,1401382031
SH600521,华海药业,20.71,0.09,0.44,-3.95,8350013,172865653,0.57,56.907,0.483,30722759919
SZ000061,农产品,6.07,0.04,0.66,-3.95,9100113,54729446.57,0.54,35.263,1.153,10300572275
SZ002454,松芝股份,8.05,-0.15,-1.83,-3.96,17506550,141729964,2.8,99.545,0.497,5060081880
SZ002656,ST摩登,2.66,0.05,1.92,-3.97,8225551,21621657.6,1.35,28.555,0,1895302785
SH603578,三星新材,12.29,0.01,0.08,-3.98,1524801,18727915,0.85,21.341,1.38,2216587923
SZ002921,联诚精密,15.99,-0.14,-0.87,-4.03,2233540,35970775.5,2.72,41.575,2.189,2105614624
SZ200521,虹美菱B,2.23,-0.01,-0.45,-4.04,15248,33809.08,0.01,26.989,2.658,2296729884
SH600382,ST广珠,4.6,0.08,1.77,-4.06,3999610,18262408,0.51,6.081,19.565,3629095549
SH600568,ST中珠,1.88,0.01,0.53,-4.08,8129900,15155620,0.52,,0,3746595000
SZ300559,佳发教育,8.6,-0.2,-2.27,-4.09,3340300,28970074,1.11,36.895,1.163,3435825276
SZ002386,天原股份,9.17,-0.15,-1.61,-4.09,17029384,156478940.36,1.68,12.484,2.307,9308596499
SZ000839,ST国安,2.57,-0.14,-5.17,-4.1,40230925,104170155.5,1.03,,0,10073953725
SZ002538,司尔特,9.66,0,0,-4.12,10670836,101944090.57,1.29,11.857,2.692,8245348671
SH603095,越剑智能,23.2,-0.13,-0.56,-4.15,1398600,32449696,3.74,9.135,3.448,3062400000
SH600573,惠泉啤酒,9.65,0.15,1.58,-4.15,7183000,68885100,2.87,67.928,0.394,2412500000
SZ301207,华兰疫苗,54.22,0.13,0.24,-4.24,2485555,137317957.57,6.9,22.875,0.369,21688542200
SH600488,天药股份,4.38,0.05,1.15,-4.25,6181694,27038020,0.57,76.264,0.321,4802068538
SH600531,豫光金铅,5.65,0.05,0.89,-4.28,38201369,215278823,3.5,14.934,2,6159870882
SZ001288,运机集团,16.93,-0.21,-1.23,-4.29,4152045,70634721.1,10.38,30.468,0.591,2708800000
SZ300154,瑞凌股份,6.24,-0.02,-0.32,-4.29,2325200,14489980,0.73,26.975,3.205,2841047040
SZ000778,新兴铸管,4.01,0.08,2.04,-4.33,44034905,175191407.29,1.13,9.201,3.741,16000135692
SZ002163,海南发展,11.24,0.16,1.44,-4.34,4827871,54422906.36,0.6,560.234,0,9497326425
SH600072,中船科技,13.95,0.04,0.29,-4.35,22888753,320814182,3.11,212.393,0.43,10270685868
SH900905,老凤祥B,3.045,0.001,0.03,-4.35,198057,602474,0.1,6.4,7.107,1592893591
SH600277,亿利洁能,5.04,0.04,0.8,-4.36,51109391,257664901,1.44,19.984,0,17945535858
SZ003019,宸展光电,23.9,-0.37,-1.52,-4.39,2701965,64930687.5,2.66,15.771,1.637,3518080000
SH900921,丹科B股,0.218,0.005,2.35,-4.39,347901,75596,0.18,,0,221602284
SZ300541,先进数通,12.51,-0.24,-1.88,-4.41,9314606,116714363.14,3.67,52.107,0.639,3846303308
SH600243,青海华鼎,4.33,0.04,0.93,-4.42,7378101,31850043,1.68,,0,1900220500
SZ002168,惠程科技,4.1,-0.06,-1.44,-4.43,17933721,73845079.27,2.26,,0,3287911229
SZ002391,长青股份,7.51,0.03,0.4,-4.46,4547347,34099131.39,0.98,16.977,2.663,4878530171
SH603031,安孚科技,49,1.8,3.81,-4.46,2263100,109403872,2.02,,0,5488000000
SH688209,英集芯,23.11,-0.45,-1.91,-4.47,1801249,42149740,4.91,44.338,0.164,9706200000
SZ002878,元隆雅图,18.45,-0.71,-3.71,-4.48,6260900,116312431.8,3.24,17.663,1.951,4117502016
SZ002299,圣农发展,22.69,0.49,2.21,-4.48,15784475,353516783.33,1.28,377.596,1.322,28220759405
SZ300511,雪榕生物,7.24,0.04,0.56,-4.49,10638265,77188296.7,3.13,,0,3642040500
SH688381,帝奥微,39.8,-2.54,-6,-4.51,7573600,307247286,13.3,44.634,,10037560000
SH600604,市北高新,5.12,0.07,1.39,-4.53,6795403,34543036,0.48,48.842,0.137,9591320596
SH603023,威帝股份,4.6,0.07,1.55,-4.56,6285966,28687331,1.12,344.052,0,2585567112
SH600037,歌华有线,8.24,-0.03,-0.36,-4.58,11144447,91079474,0.8,54.505,0.558,11468249764
SH600249,两面针,5.2,0.11,2.16,-4.59,7698900,39779591,1.4,,0,2860000000
SH600698,湖南天雁,4.98,0.14,2.89,-4.6,16267304,80924159,2.21,1509.741,0,5300761959
SZ300645,正元智慧,21.64,0.47,2.22,-4.62,2347030,50922623.5,1.7,49.22,0.277,2985029434
SZ300406,九强生物,18.79,-0.04,-0.21,-4.62,5891988,110039325.66,1.76,31.856,0.532,11064339395
SZ002030,达安基因,18.04,0.03,0.17,-4.63,16118379,289674009.65,1.18,4.509,6.153,25318166417
SH600681,百川能源,5.01,0.26,5.47,-4.65,13784534,68439663,1.01,15.494,7.984,6828684113
SZ002891,中宠股份,28.77,0.35,1.23,-4.65,4421104,124261724.43,1.5,68.642,0.174,8461622321
SH601177,杭齿前进,8.57,0.04,0.47,-4.65,3653818,31168184,0.91,26.13,0.257,3428514200
SZ002649,博彦科技,10.79,0.01,0.09,-4.65,7070613,75911830.62,1.34,16.754,2.873,6384063710
SZ300699,光威复材,79.8,1.7,2.18,-4.65,9005941,717277303.19,1.77,49.841,0.627,41364330000
SH688373,盟科药业-U,7.78,-0.09,-1.14,-4.66,5992463,47015831,5.05,,,5097534454
SH603013,亚普股份,15.21,0.04,0.26,-4.66,1906906,29074557,0.37,18.303,4.602,7817830990
SH600731,湖南海利,8.18,0.05,0.62,-4.66,6437928,52627830,1.4,11.932,0,3777438175
SH600308,华泰股份,5.69,0.07,1.25,-4.67,6175753,34895694,0.53,12.062,3.712,6643424474
SZ000711,京蓝科技,2.63,0.01,0.38,-4.71,16313903,42646403.23,1.99,,0,2692246356
SZ002419,天虹股份,5.84,-0.05,-0.85,-4.77,14447691,84343530.31,1.24,27.414,2.74,6826070860
SH600426,华鲁恒升,29,0.9,3.2,-4.78,14672727,422222417,0.7,7.73,2.759,61551919971
SH600475,华光环能,8.39,0.06,0.72,-4.79,3839026,32171090,0.41,10.247,3.212,7919271382
SZ300957,贝泰妮,182.44,1.04,0.57,-4.79,708033,128883457.44,0.33,77.83,0.329,77281584000
SZ002923,润都股份,17.62,-0.14,-0.79,-4.8,1859872,32661913.48,1.01,28.047,1.762,4214871214
SZ002441,众业达,9.35,-0.02,-0.21,-4.82,7125300,66659804,1.79,11.632,3.743,5091482744
SH600831,广电网络,5.86,-0.04,-0.68,-4.83,8451051,49407511,1.19,72.582,0.512,4163552397
SH600278,东方创业,7.56,0.17,2.3,-4.83,8087942,60791819,1.19,14.936,1.722,6669887120
SH600801,华新水泥,17.37,-0.08,-0.46,-4.88,11039848,190212796,0.81,8.071,5.757,36417939481
SZ000802,北京文化,4.68,0.05,1.08,-4.88,38295298,179916346.76,5.35,,0,3350413193
SZ301258,富士莱,45.5,-1,-2.15,-4.92,2707318,123595909.93,12.46,28.331,0.879,4170985000
SZ300375,鹏翎股份,4.15,0.02,0.48,-4.93,6861956,28407786.14,1.36,53.129,1.205,2758896772
SZ002378,章源钨业,7.81,0.16,2.09,-4.95,8929679,69376206.93,0.97,26.788,1.28,7217747675
SZ002158,汉钟精机,24.8,0.84,3.51,-4.96,6820187,168813431.49,1.28,24.794,1.452,13261158647
SZ002927,泰永长征,11.18,-0.09,-0.8,-4.98,2664728,29873262.56,1.21,25.137,1.073,2495477626
SH688069,德林海,33.15,-0.24,-0.72,-5.01,241641,7947454,0.47,24.723,1.21,2758199340
SH603536,惠发食品,7.3,-0.15,-2.01,-5.02,8821075,64007263,3.71,,0,1786445780
SZ002882,金龙羽,10.4,-0.03,-0.29,-5.03,2610000,27199925.4,0.61,68.461,1.923,4502160000
SH600231,凌钢股份,2.42,0.04,1.68,-5.04,12260179,29362222,0.43,24.331,4.008,6902213467
SZ002955,鸿合科技,20.72,-0.47,-2.22,-5.04,2017632,42117154.32,1.09,18.298,0,4848336328
SH600039,四川路桥,10.95,0.1,0.92,-5.11,27099294,295735507,0.58,7.824,4.292,52614135585
SH600423,柳化股份,3.89,0.06,1.57,-5.12,6214350,24077556,0.78,171.331,0,3106923651
SH600455,博通股份,21.6,0.06,0.28,-5.14,715400,15341888,1.15,38.302,0,1349092800
SZ003023,彩虹集团,19.29,0.95,5.18,-5.18,2871883,54111774.67,5.59,22.784,1.595,2032039464
SZ002399,海普瑞,16.18,0.1,0.62,-5.18,4082244,65575089.97,0.33,57.377,0.216,23740852581
SZ200054,建车B,5.49,0.01,0.18,-5.18,14000,76014,0.05,,0,655368750
SZ300513,恒实科技,12.43,-0.08,-0.64,-5.19,8299324,102601490.68,3.07,,0,3899181057
SH603979,金诚信,20.26,1.07,5.58,-5.19,5585072,110956348,0.94,22.803,0.494,12063315322
SH603043,广州酒家,22.41,-0.85,-3.65,-5.21,4231380,95512650,0.75,22.122,1.785,12711490759
SH603998,方盛制药,6.29,0.06,0.96,-5.22,5826910,36595559,1.36,30.475,3.757,2768745535
SH688085,三友医疗,26.37,0.05,0.19,-5.24,3658167,99631984,3.93,30.931,0.627,5956108835
SH601579,会稽山,10.72,-0.07,-0.65,-5.25,5611200,60032112,1.13,19.525,1.679,5331699200
SH601066,中信建投,27.31,0.42,1.56,-5.26,26474367,714432270,0.69,21.005,1.446,211835334906
SH600162,香江控股,1.95,0.03,1.56,-5.26,19013076,36722242,0.56,37.137,2.051,6621773777
SZ301235,华康医疗,37.14,-1.28,-3.33,-5.27,736232,27683934.61,3,43.471,0.269,3921984000
SH600507,方大特钢,6.43,-0.01,-0.16,-5.28,13060539,83995860,0.61,6.872,17.263,14993507584
SZ300637,扬帆新材,7.87,0.07,0.9,-5.29,2095980,16481241.7,0.89,184.078,0,1847483523
SH601500,通用股份,4.14,0.02,0.49,-5.31,4551874,18733233,0.35,,1.612,5334780816
SH603939,益丰药房,51.87,-0.4,-0.77,-5.31,1776714,92019185,0.25,38.845,0.578,37274286695
SZ300053,欧比特,9.63,-0.62,-6.05,-5.31,80294664,786599007.9,12.6,251.689,0,6761783582
SZ002875,安奈儿,8.73,0.06,0.69,-5.31,3067885,26534398.15,2.52,,0,1851470203
SZ002775,文科园林,4.1,0.05,1.23,-5.31,7341424,29932830.56,1.66,,0,2102344917
SH603167,渤海轮渡,7.36,0.07,0.96,-5.33,4305301,31651040,0.92,21.474,2.053,3452903542
SZ002872,ST天圣,4.94,0.04,0.82,-5.36,1022057,5020733.85,0.48,,0,1570920000
SH603900,莱绅通灵,7.34,0.08,1.1,-5.36,1226460,8946503,0.36,,0.545,2499077986
SH600080,金花股份,8.07,-0.02,-0.25,-5.39,7316600,59355439,1.96,,0,3012291200
SH600377,宁沪高速,7.68,0.08,1.05,-5.41,4290524,32868074,0.11,11.913,5.99,38689900800
SH600547,山东黄金,17.75,0.06,0.34,-5.42,11900482,210623271,0.33,44.822,0.282,79403374069
SH603260,合盛硅业,122.95,5.28,4.49,-5.43,19003183,2265182223,2.03,14.092,1.228,132068657692
SH600503,华丽家族,3.04,0.06,2.01,-5.44,13884560,41895934,0.87,73.06,0.164,4870961600
SH600228,返利科技,6.54,-0.02,-0.3,-5.49,4080202,26455744,1.69,103.609,0,5384166213
SZ300298,三诺生物,27.93,0.47,1.71,-5.51,2356940,65750491.8,0.52,79.471,0.716,15773999148
SZ002012,凯恩股份,5.6,-0.1,-1.75,-5.52,34173071,191319292.76,7.32,27.583,0.357,2618702632
SH600824,益民集团,3.62,0.06,1.69,-5.52,6088865,21864878,0.58,129.521,0.746,3815578004
SZ002593,日上集团,3.81,0.05,1.33,-5.52,14693458,55790574.48,2.56,42.197,1.312,3078701090
SH600639,浦东金桥,11.59,0.09,0.78,-5.54,5726571,66099489,0.67,6.084,4.314,13008765430
SZ300140,中环装备,6.97,0.04,0.58,-5.56,4260702,29571963.92,1.01,,0,2977891042
SZ002504,ST弘高,1.7,0.02,1.19,-5.56,6776204,11402395.72,1.63,,0,1743860889
SZ002579,中京电子,9.61,-0.01,-0.1,-5.56,42203958,402254546.69,7.29,285.241,0.829,5855137488
SH601166,兴业银行,17.08,0.05,0.29,-5.58,52937082,898960855,0.25,4.057,6.06,354824035648
SZ000918,嘉凯城,2.35,0.03,1.29,-5.62,28539232,66683615.74,1.58,,0,4239850025
SZ002345,潮宏基,4.97,0.06,1.22,-5.63,13443550,65986132.87,1.55,14.773,4.024,4415908154
SZ300587,天铁股份,11.11,-0.32,-2.8,-5.64,24201548,270095649.74,2.6,35.1,0.42,11963820421
SZ002795,永和智控,8.18,0.04,0.49,-5.67,3702172,30152734.6,1.53,102.43,0,2526409115
SZ000782,美达股份,5.59,0.09,1.64,-5.68,9193800,51492362.96,1.74,44.433,0.537,2952300493
SZ200016,深康佳B,2.16,0.02,0.93,-5.69,690429,1484522.77,0.09,4.625,2.769,5201162081
SZ002968,新大正,23.51,0.35,1.51,-5.69,1095668,25576299.71,1.12,29.139,1.51,5385931361
SZ000532,华金资本,11.17,0.17,1.55,-5.71,2172000,24235013,0.63,19.475,0.537,3850392158
SH601866,中远海发,2.84,0.04,1.43,-5.76,70585201,200639980,0.86,6.067,7.958,38585595535
SZ300855,图南股份,44.13,0.04,0.09,-5.76,1967947,86814543.72,1.17,63.698,0.302,13327701300
SH600621,华鑫股份,12.89,0,0,-5.77,14232997,181398866,1.34,26.815,1.086,13674991874
SZ300244,迪安诊断,31.49,-0.04,-0.13,-5.77,7080324,222073008.14,1.41,8.485,0.426,19647023393
SZ000045,深纺织A,8.89,0.02,0.23,-5.78,23253764,205586209.46,5.09,166.821,0.562,4502979238
SZ300110,华仁药业,4.5,-0.06,-1.32,-5.79,22871447,103502851.5,1.94,40.611,0.4,5319958419
SH603869,新智认知,9.42,-0.03,-0.32,-5.81,17082156,161724440,3.39,1208.623,0.16,4752394785
SZ002431,棕榈股份,3.08,0.02,0.65,-5.81,26763400,82248067,1.84,,0,4579915186
SH600390,五矿资本,5.01,0.07,1.42,-5.83,21675030,107961878,0.48,8.79,2.695,22535307950
SH603118,共进股份,8.81,-0.14,-1.56,-5.85,9599675,84693173,1.24,17.85,1.703,6978694655
SZ003816,中国广核,2.86,0.05,1.78,-5.86,74339305,210976234.56,0.19,14.245,2.937,144426027746
SH603221,爱丽家居,8.73,0.19,2.22,-5.87,2379500,20596126,3.92,,0.344,2095200000
SZ002915,中欣氟材,19.05,0.22,1.17,-5.87,5160160,97840135.6,2.11,33.686,0.937,6247591804
SH600894,广日股份,6.85,0.1,1.48,-5.9,2337306,15964678,0.27,10.827,3.358,5890636231
SZ300928,华安鑫创,49.46,-1.19,-2.35,-5.92,1374500,68341247,3.18,70.811,0.404,3956800000
SZ200761,本钢板B,1.84,0.01,0.55,-5.93,469100,853710,0.12,7.818,39.005,7559104755
SZ000936,华西股份,5.84,0,0,-5.95,13856320,81098274.34,1.56,108.138,0.856,5174315260
SH600829,人民同泰,6.32,0.07,1.12,-5.95,5001550,31371821,0.86,14.851,0,3664895933
SH600671,ST目药,8.44,-0.17,-1.97,-6.01,775101,6597520,0.64,,0,1027813789
SH600960,渤海汽车,3.75,0.06,1.63,-6.02,7386000,27571136,0.78,,0,3564433193
SH601996,丰林集团,3.02,0.02,0.67,-6.03,10075885,30293142,0.88,25.017,1.987,3459780856
